chr	start	end	geneID	geneSymbol	symbol	TCMeanCnt	TCCountValid	TCadjPval	enrichSig	SigPeakValue	ovSig
chr17_GL383563v3_alt	75568	78067	NM_001097610	SCGB1C2	promoter_35814					4.63625173792327	TRUE
chr17_KI270861v1_alt	169822	172321	NM_001165921	SERPINF2	promoter_36124	1.97254412671047	5	0	TRUE		
chr17_KI270861v1_alt	169822	172321	NM_000934	SERPINF2	promoter_36125	1.97254412671047	5	0	TRUE		
chr17_KI270861v1_alt	169977	172476	NM_001165920	SERPINF2	promoter_36126	1.88655777330965	5	0	TRUE		
chr17_KI270908v1_alt	303504	306003	NR_026901	MAPK8IP1P2	promoter_36192	1.75175570154385	6	0	TRUE		
chr18	3245481	3247980	NM_001303048	MYL12A	promoter_36437	2.03454871667687	5	0	TRUE		
chr18	3245529	3248028	NM_001303047	MYL12A	promoter_36438	2.05587718443016	5	0	TRUE		
chr18	3245800	3248299	NM_006471	MYL12A	promoter_36439	2.16805031178152	5	0	TRUE		
chr18	3601736	3604235	NR_119377	DLGAP1-AS2	promoter_36473	1.90681340628614	5	0	TRUE		
chr18	10452634	10455133	NM_153000	APCDD1	promoter_36580	1.81554780625565	5	0	TRUE		
chr18	35970624	35973123	NM_001201474	C18orf21	promoter_36897	1.94850202583763	5	0	TRUE		
chr18	47930647	47933146	NM_001135937	SMAD2	promoter_37143	1.93119040549391	5	0	TRUE		
chr18	48942308	48944807	NM_001190823	SMAD7	promoter_37157	2.51581625841956	5	0	TRUE		
chr18	55421798	55424297	NM_001348213	TCF4	promoter_37310	1.98788295133945	5	0	TRUE		
chr18	55421798	55424297	NM_001348212	TCF4	promoter_37311	1.98788295133945	5	0	TRUE		
chr18	55421798	55424297	NM_001243233	TCF4	promoter_37314	1.98788295133945	5	0	TRUE		
chr18	58860923	58863422	NM_001353533	ZNF532	promoter_37400	1.80046040930507	5	0	TRUE		
chr18	58860923	58863422	NM_001318726	ZNF532	promoter_37401	1.80046040930507	5	0	TRUE		
chr18	58860923	58863422	NM_018181	ZNF532	promoter_37402	1.80046040930507	5	0	TRUE		
chr18	58860923	58863422	NR_148459	ZNF532	promoter_37403	1.80046040930507	5	0	TRUE		
chr18	58861482	58863981	NM_001353525	ZNF532	promoter_37405	1.75881575068953	5	0	TRUE		
chr18	58861482	58863981	NM_001353526	ZNF532	promoter_37406	1.75881575068953	5	0	TRUE		
chr18	58861482	58863981	NM_001318727	ZNF532	promoter_37407	1.75881575068953	5	0	TRUE		
chr18	58862090	58864589	NM_001318728	ZNF532	promoter_37409	1.87662420620717	5	0	TRUE		
chr1	113811977	113814476	NR_130896	RSBN1	promoter_3749	2.53014699338832	6	0	TRUE	5.11039501403785	TRUE
chr1	113811977	113814476	NM_018364	RSBN1	promoter_3750	2.53014699338832	6	0	TRUE	5.11039501403785	TRUE
chr1	113810611	113813110	NR_125965	AP4B1-AS1	promoter_3751					5.11039501403785	TRUE
chr1	113904300	113906799	NM_001308312	AP4B1	promoter_3758	1.92193609728858	5	0.00632882335056249	TRUE		
chr18	75205014	75207513	NM_001306093	ZADH2	promoter_37581	2.02304333435308	5	0	TRUE		
chr1	113904300	113906799	NM_001253852	AP4B1	promoter_3759	1.92193609728858	5	0	TRUE		
chr1	113904529	113907028	NM_006594	AP4B1	promoter_3760	2.19790214629934	7	0	TRUE		
chr18	79067393	79069892	NR_148360	ATP9B	promoter_37609	2.06361976913093	5	0	TRUE		
chr1	113904529	113907028	NM_001253853	AP4B1	promoter_3761	2.19790214629934	7	0	TRUE		
chr18	80107261	80109760	NM_014913	ADNP2	promoter_37644	2.39424114227148	7	0	TRUE		
chr19	569282	571781	NM_198590	BSG	promoter_37694	2.01023836054943	5	0	TRUE		
chr19	569282	571781	NM_198591	BSG	promoter_37695	2.01023836054943	5	0	TRUE		
chr19	802939	805438	NR_039900	MIR4745	promoter_37715	2.96763097340455	12	0	TRUE		
chr19	811583	814082	NR_036154	MIR3187	promoter_37718	2.49367708788196	7	0	TRUE	5.32224940569153	TRUE
chr19	1038106	1040605	NM_019112	ABCA7	promoter_37748	2.3847491564598	8	0	TRUE		
chr19	1203777	1206276	NM_000455	STK11	promoter_37763	2.03096272587614	5	0	TRUE		
chr19	1246552	1249051	NM_177401	MIDN	promoter_37767	2.99066526409575	9	0	TRUE		
chr19	1269761	1272260	NR_027271	CIRBP-AS1	promoter_37768	2.55472820395171	7	0	TRUE	6.34748643707298	TRUE
chr19	1273529	1276028	NM_017914	FAM174C	promoter_37774	2.60066277060735	6	0	TRUE	6.34748643707298	TRUE
chr19	3064215	3066714	NR_031672	MIR1268A	promoter_37899	2.23062952565184	5	0	TRUE		
chr19	4867168	4869667	NM_001164189	PLIN3	promoter_38058	1.81983621253781	5	0	TRUE		
chr19	4867168	4869667	NM_001164194	PLIN3	promoter_38059	1.81983621253781	5	0	TRUE		
chr19	4867168	4869667	NM_005817	PLIN3	promoter_38060	1.81983621253781	5	0	TRUE		
chr19	6529025	6531524	NM_003811	TNFSF9	promoter_38180	1.89900117215888	6	0	TRUE		
chr19	7293915	7296414	NM_000208	INSR	promoter_38213	2.0033091402567	5	0	TRUE		
chr19	7293915	7296414	NM_001079817	INSR	promoter_38214	2.0033091402567	5	0	TRUE		
chr1	116381369	116383868	NM_001160234	ATP1A1	promoter_3826	1.81368921510874	5	0	TRUE		
chr19	10450931	10453430	NM_006202	PDE4A	promoter_38489	1.99260159323048	5	0	TRUE		
chr19	10502857	10505356	NM_203500	KEAP1	promoter_38490	2.22285510270309	6	0	TRUE		
chr19	10716052	10718551	NM_004945	DNM2	promoter_38514	2.05949866125864	5	0	TRUE		
chr19	10716052	10718551	NM_001005362	DNM2	promoter_38515	2.05949866125864	5	0.00632882335056249	TRUE		
chr19	10716078	10718577	NM_001190716	DNM2	promoter_38516	2.05949866125864	5	0	TRUE		
chr19	10716078	10718577	NM_001005360	DNM2	promoter_38517	2.05949866125864	5	0.00632882335056249	TRUE		
chr19	10716078	10718577	NM_001005361	DNM2	promoter_38518	2.05949866125864	5	0.00632882335056249	TRUE		
chr19	11577758	11580257	NM_001322023	ACP5	promoter_38622	1.92658246633213	5	0	TRUE		
chr19	11578476	11580975	NM_001111035	ACP5	promoter_38623	1.62860405672896	5	0	TRUE		
chr19	11578241	11580740	NM_001111034	ACP5	promoter_38624	1.77515660358516	5	0	TRUE		
chr19	12943813	12946312	NM_001270362	RAD23A	promoter_38773	2.09304125513436	6	0	TRUE		
chr19	12943813	12946312	NM_001270363	RAD23A	promoter_38774	2.09304125513436	6	0	TRUE		
chr19	12943813	12946312	NR_072976	RAD23A	promoter_38775	2.09304125513436	6	0	TRUE		
chr19	13729751	13732250	NM_001320567	CCDC130	promoter_38807	2.16217486614018	6	0	TRUE		
chr19	13729751	13732250	NM_001320566	CCDC130	promoter_38808	2.16217486614018	6	0	TRUE		
chr19	13729751	13732250	NM_001320565	CCDC130	promoter_38809	2.16217486614018	6	0	TRUE		
chr19	13729751	13732250	NM_001320564	CCDC130	promoter_38810	2.16217486614018	6	0	TRUE		
chr19	13729751	13732250	NM_001320561	CCDC130	promoter_38811	2.16217486614018	6	0	TRUE		
chr19	13835860	13838359	NR_029497	MIR24-2	promoter_38823	2.53208064193669	7	0	TRUE		
chr19	13836018	13838517	NR_029501	MIR27A	promoter_38824	2.55726334285561	8	0	TRUE		
chr19	13836160	13838659	NR_029495	MIR23A	promoter_38825	2.64983555363409	9	0	TRUE		
chr19	14057139	14059638	NM_001367327	PALM3	promoter_38848	1.86722031647474	5	0	TRUE		
chr19	14474855	14477354	NM_000955	PTGER1	promoter_38871	2.41825467662378	7	0	TRUE		
chr19	16141684	16144183	NM_001369809	HSH2D	promoter_38982	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NM_001369808	HSH2D	promoter_38983	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NM_001352266	HSH2D	promoter_38984	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NM_001352265	HSH2D	promoter_38985	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NM_001382417	HSH2D	promoter_38986	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NR_163156	HSH2D	promoter_38987	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NR_163155	HSH2D	promoter_38988	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NR_163154	HSH2D	promoter_38989	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NR_163153	HSH2D	promoter_38990	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NR_163152	HSH2D	promoter_38991	2.12778090300993	5	0	TRUE		
chr19	16141684	16144183	NR_163151	HSH2D	promoter_38992	2.12778090300993	5	0	TRUE		
chr19	17090234	17092733	NR_145784	SNORA118	promoter_39028	2.33688349898591	8	0	TRUE		
chr1	120940599	120943098	NR_125392	RNVU1-20	promoter_3923	2.31056505908038	7	0	TRUE		
chr1	120940599	120943098	NR_104073	RNVU1-4	promoter_3924	2.31056505908038	7	0	TRUE		
chr19	19262305	19264804	NM_023002	HAPLN4	promoter_39290					5.08035265496983	TRUE
chr19	19403674	19406173	NM_001384527	GATAD2A	promoter_39321	2.30813960244932	7	0	TRUE		
chr19	19403674	19406173	NM_001384525	GATAD2A	promoter_39322	2.30813960244932	7	0	TRUE		
chr19	19403674	19406173	NM_001384524	GATAD2A	promoter_39323	2.30813960244932	7	0	TRUE		
chr19	19403674	19406173	NM_001384533	GATAD2A	promoter_39324	2.30813960244932	7	0	TRUE		
chr19	19403674	19406173	NM_001384536	GATAD2A	promoter_39325	2.30813960244932	7	0	TRUE		
chr19	19403674	19406173	NM_001384532	GATAD2A	promoter_39326	2.30813960244932	7	0	TRUE		
chr19	19403674	19406173	NM_001384526	GATAD2A	promoter_39327	2.30813960244932	7	0	TRUE		
chr1	7940340	7942839	NM_001561	TNFRSF9	promoter_395	2.22402175867386	7	0	TRUE		
chr19	32403769	32406268	NM_001172774	DPY19L3	promoter_39533	2.02045352633273	6	0.00632882335056249	TRUE		
chr19	32404124	32406623	NM_207325	DPY19L3	promoter_39534	2.06243072878258	6	0.00632882335056249	TRUE		
chr19	33064389	33066888	NM_033103	RHPN2	promoter_39548	2.04311588928732	6	0	TRUE		
chr19	34998322	35000821	NM_001320035	GRAMD1A	promoter_39642	2.31255172129161	5	0	TRUE		
chr19	34998322	35000821	NM_020895	GRAMD1A	promoter_39644	2.31255172129161	5	0	TRUE		
chr19	34998322	35000821	NM_001320034	GRAMD1A	promoter_39645	2.31255172129161	5	0	TRUE		
chr19	38831295	38833794	NM_001398	ECH1	promoter_40088	2.4419129621909	11	0	TRUE	5.09178326073769	TRUE
chr19	39404846	39407345	NM_003407	ZFP36	promoter_40172	2.29748281640933	8	0	TRUE		
chr19	41363650	41366149	NM_030578	B9D2	promoter_40295	1.98755857939979	5	0	TRUE		
chr19	41375263	41377762	NM_001042595	TMEM91	promoter_40303	2.40704472022671	5	0	TRUE		
chr19	41881183	41883682	NM_198977	ARHGEF1	promoter_40355	2.31345288207422	8	0	TRUE		
chr19	41881183	41883682	NM_004706	ARHGEF1	promoter_40356	2.31345288207422	8	0	TRUE		
chr19	42442447	42444946	NM_198477	CXCL17	promoter_40411	2.1540994378419	5	0	TRUE		
chr19	42442447	42444946	NR_133910	CXCL17	promoter_40412	2.1540994378419	5	0	TRUE		
chr19	43619130	43621629	NM_182498	ZNF428	promoter_40468	2.61189777010353	5	0	TRUE		
chr19	44697150	44699649	NM_001039213	CEACAM16	promoter_40565	2.10348622930623	5	0	TRUE		
chr19	45638898	45641397	NM_001352054	EML2	promoter_40650	2.00226339507347	5	0	TRUE		
chr19	45638898	45641397	NM_001352051	EML2	promoter_40651	2.00226339507347	5	0	TRUE		
chr19	45638898	45641397	NM_012155	EML2	promoter_40657	2.00226339507347	5	0	TRUE		
chr19	45638588	45641087	NR_029886	MIR330	promoter_40662	1.99112036882856	5	0	TRUE		
chr19	45639493	45641992	NR_130728	EML2-AS1	promoter_40663	1.98235888104313	5	0	TRUE		
chr19	45639493	45641992	NR_130729	EML2-AS1	promoter_40664	1.98235888104313	5	0	TRUE		
chr19	46744056	46746555	NM_024301	FKRP	promoter_40745	2.39919382029554	7	0	TRUE		
chr19	46744056	46746555	NM_001039885	FKRP	promoter_40746	2.39919382029554	7	0	TRUE		
chr19	47048125	47050624	NM_017854	TMEM160	promoter_40759	2.03065875744164	6	0	TRUE		
chr19	47768341	47770840	NR_132382	NOP53-AS1	promoter_40796	2.16094373066497	6	0	TRUE		
chr19	48323551	48326050	NM_001425	EMP3	promoter_40880	2.12315337953033	5	0	TRUE		
chr19	48323998	48326497	NM_001313905	EMP3	promoter_40881	2.09980835096163	5	0	TRUE		
chr19	48752142	48754641	NM_001384359	FUT1	promoter_40924	2.00858593245173	8	0	TRUE		
chr19	48753161	48755660	NM_001329877	FUT1	promoter_40925	2.05854103412005	8	0	TRUE		
chr19	48753523	48756022	NM_019113	FGF21	promoter_40926	2.02044209226085	8	0	TRUE		
chr19	49494433	49496932	NM_001015	RPS11	promoter_41019	2.17641734383341	7	0	TRUE		
chr19	49526002	49528501	NM_020650	RCN3	promoter_41024	2.181147772293	7	0	TRUE		
chr19	49929005	49931504	NR_047577	IL4I1	promoter_41110	2.08883187294135	5	0.00632882335056249	TRUE		
chr19	49929005	49931504	NM_172374	IL4I1	promoter_41111	2.08883187294135	5	0.00632882335056249	TRUE		
chr19	49929005	49931504	NM_016553	NUP62	promoter_41115	2.08883187294135	5	0.00632882335056249	TRUE		
chr19	49929005	49931504	NM_153719	NUP62	promoter_41116	2.08883187294135	5	0	TRUE		
chr19	49928203	49930702	NM_001290746	ATF5	promoter_41120	2.20360393845763	5	0	TRUE		
chr19	50637546	50640045	NM_032298	SYT3	promoter_41266	2.15097826521594	8	0	TRUE		
chr19	52093772	52096271	NM_001352299	ZNF841	promoter_41458	1.66969144780709	7	0	TRUE		
chr19	52093772	52096271	NM_001369825	ZNF841	promoter_41460	1.66969144780709	7	0	TRUE		
chr19	52093772	52096271	NM_001369828	ZNF841	promoter_41462	1.66969144780709	7	0	TRUE		
chr19	57497853	57500352	NM_001304336	ZNF773	promoter_42167					4.97403955259934	TRUE
chr19	57497853	57500352	NM_001304334	ZNF773	promoter_42168	1.93547692719846	5	0	TRUE	4.97403955259934	TRUE
chr19	57497937	57500436	NM_001304335	ZNF773	promoter_42169	1.93370297139293	5	0	TRUE	4.97403955259934	TRUE
chr19	57497937	57500436	NM_198542	ZNF773	promoter_42170	1.93370297139293	5	0	TRUE	4.97403955259934	TRUE
chr19	57497937	57500436	NR_130705	ZNF773	promoter_42171	1.93370297139293	5	0	TRUE	4.97403955259934	TRUE
chr19	57497937	57500436	NM_001304337	ZNF773	promoter_42172	1.93370297139293	5	0	TRUE	4.97403955259934	TRUE
chr1	9237846	9240345	NM_001282587	H6PD	promoter_431	2.28332684479304	8	0	TRUE		
chr1	150628640	150631139	NM_207045	ENSA	promoter_4394	1.99241009162241	5	0	TRUE		
chr1	150629113	150631612	NM_207042	ENSA	promoter_4395	2.1527466012291	5	0	TRUE		
chr1	150628640	150631139	NM_207046	ENSA	promoter_4396	1.99241009162241	5	0	TRUE		
chr1	150629113	150631612	NM_004436	ENSA	promoter_4397	2.1527466012291	5	0	TRUE		
chr1	150629123	150631622	NM_207044	ENSA	promoter_4398	2.1527466012291	5	0	TRUE		
chr1	150629123	150631622	NM_207043	ENSA	promoter_4399	2.1527466012291	5	0	TRUE		
chr1	150628634	150631133	NM_207047	ENSA	promoter_4400	1.99241009162241	5	0	TRUE		
chr1	150629123	150631622	NM_207168	ENSA	promoter_4401	2.1527466012291	5	0	TRUE		
chr1	151068760	151071259	NM_001323907	GABPB2	promoter_4456	1.8906216798323	7	0	TRUE		
chr1	151068760	151071259	NM_001323910	GABPB2	promoter_4457	1.8906216798323	7	0	TRUE		
chr1	151068760	151071259	NM_001323909	GABPB2	promoter_4458	1.8906216798323	7	0	TRUE		
chr1	151068760	151071259	NM_001323913	GABPB2	promoter_4459	1.8906216798323	7	0	TRUE		
chr1	151068760	151071259	NM_001323912	GABPB2	promoter_4460	1.8906216798323	7	0.00632882335056249	TRUE		
chr1	151068760	151071259	NM_001323908	GABPB2	promoter_4461	1.8906216798323	7	0	TRUE		
chr1	151068760	151071259	NM_001323911	GABPB2	promoter_4463	1.8906216798323	7	0.00632882335056249	TRUE		
chr1	151068760	151071259	NM_144618	GABPB2	promoter_4464	1.8906216798323	7	0.00632882335056249	TRUE		
chr2	10042902	10045401	NR_135558	LOC101929882	promoter_45388	2.60310365333385	6	0	TRUE		
chr2	20445073	20447572	NM_004040	RHOB	promoter_45537	2.28780852204854	5	0	TRUE		
chr2	24970111	24972610	NR_034113	DNAJC27-AS1	promoter_45611	2.37704528735051	6	0	TRUE		
chr2	36353777	36356276	NM_016441	CRIM1	promoter_45951	2.45626601827393	7	0	TRUE		
chr2	47154809	47157308	NM_001163561	STPG4	promoter_46194	2.15706568360871	5	0	TRUE		
chr2	47154809	47157308	NM_173649	STPG4	promoter_46195	2.15706568360871	5	0	TRUE		
chr2	47375674	47378173	NR_030286	MIR559	promoter_46204	2.46336253335581	7	0	TRUE		
chr2	55137332	55139831	NM_001321904	RTN4	promoter_46306	2.1992883915896	5	0	TRUE		
chr2	58044641	58047140	NM_001130480	VRK2	promoter_46369	1.91657923024369	5	0	TRUE		
chr2	58044641	58047140	NM_001288836	VRK2	promoter_46370	1.91657923024369	5	0.00632882335056249	TRUE		
chr2	58044641	58047140	NM_001288839	VRK2	promoter_46371	1.91657923024369	5	0	TRUE		
chr2	58044641	58047140	NM_001130482	VRK2	promoter_46372	1.91657923024369	5	0.00632882335056249	TRUE		
chr2	58044641	58047140	NM_001130483	VRK2	promoter_46373	1.91657923024369	5	0.00632882335056249	TRUE		
chr2	58044711	58047210	NM_001130481	VRK2	promoter_46374	1.91657923024369	5	0	TRUE		
chr2	58044805	58047304	NM_006296	VRK2	promoter_46375	1.83218808553313	5	0.00632882335056249	TRUE		
chr1	153633862	153636361	NM_001024210	S100A13	promoter_4641	2.25135406927057	8	0	TRUE		
chr2	62194114	62196613	NM_006577	B3GNT2	promoter_46433	2.59869259140612	9	0	TRUE		
chr2	62203825	62206324	NR_049824	MIR5192	promoter_46434	2.52451554869294	6	0	TRUE		
chr2	64863132	64865631	NR_110224	LINC01800	promoter_46500	2.1861668311936	5	0	TRUE		
chr2	70124817	70127316	NR_024444	LINC01816	promoter_46600	2.17578863845132	6	0	TRUE		
chr2	70190520	70193019	NM_001348760	C2orf42	promoter_46606	1.79353620621323	5	0	TRUE		
chr2	70190520	70193019	NM_001348761	C2orf42	promoter_46607	1.79353620621323	5	0	TRUE		
chr2	70190520	70193019	NM_001348762	C2orf42	promoter_46608	1.79353620621323	5	0	TRUE		
chr2	70190520	70193019	NR_145970	C2orf42	promoter_46609	1.79353620621323	5	0.00632882335056249	TRUE		
chr2	70190520	70193019	NM_001348759	C2orf42	promoter_46611	1.79353620621323	5	0	TRUE		
chr2	70190520	70193019	NR_145969	C2orf42	promoter_46612	1.79353620621323	5	0	TRUE		
chr2	70190520	70193019	NR_145968	C2orf42	promoter_46613	1.79353620621323	5	0.00632882335056249	TRUE		
chr2	70190520	70193019	NR_145967	C2orf42	promoter_46614	1.79353620621323	5	0	TRUE		
chr1	10228763	10231262	NM_001365953	KIF1B	promoter_468	2.63323275417809	9	0	TRUE		
chr2	85410198	85412697	NM_001256140	CAPG	promoter_47001	2.33098301214604	6	0	TRUE		
chr2	85410198	85412697	NM_001320734	CAPG	promoter_47005	2.33098301214604	6	0	TRUE		
chr2	85409867	85412366	NM_001747	CAPG	promoter_47006	2.1549441618641	5	0	TRUE		
chr2	86720623	86723122	NM_001198954	RNF103-CHMP3	promoter_47071	2.14774367599	6	0	TRUE		
chr2	87467949	87470448	NR_146460	CYTOR	promoter_47103	2.34579985373559	7	0	TRUE		
chr2	88055284	88057783	NM_016618	KRCC1	promoter_47112	2.01766524417025	5	0	TRUE		
chr2	88055284	88057783	NM_001304526	KRCC1	promoter_47113	2.01766524417025	5	0	TRUE		
chr2	98444009	98446508	NM_001351426	INPP4A	promoter_47300	2.30072423742053	6	0	TRUE		
chr2	98444009	98446508	NM_001351427	INPP4A	promoter_47301	2.30072423742053	6	0	TRUE		
chr2	98444009	98446508	NM_001351428	INPP4A	promoter_47302	2.30072423742053	6	0	TRUE		
chr2	98444009	98446508	NM_001351429	INPP4A	promoter_47303	2.30072423742053	6	0	TRUE		
chr2	101308202	101310701	NM_173647	RNF149	promoter_47373	2.65747133998274	5	0	TRUE		
chr2	101989959	101992458	NM_004633	IL1R2	promoter_47434	2.3812593322587	5	0	TRUE		
chr2	101989959	101992458	NM_001261419	IL1R2	promoter_47435	2.3812593322587	5	0	TRUE		
chr2	108586305	108588804	NM_001193488	LIMS1	promoter_47571	2.2840992082312	5	0	TRUE		
chr2	108586305	108588804	NM_004987	LIMS1	promoter_47572	2.2840992082312	5	0	TRUE		
chr2	112273596	112276095	NM_198581	ZC3H6	promoter_47730	2.37665850362984	5	0	TRUE		
chr2	113582597	113585096	NR_031632	MIR1302-3	promoter_47804	1.87127408812017	5	0	TRUE		
chr2	113581652	113584151	NR_024077	WASH2P	promoter_47805	2.41560779956497	8	0	TRUE		
chr2	113601077	113603576	NR_024005	DDX11L2	promoter_47806	2.29135015167741	7	0	TRUE		
chr2	121736376	121738875	NM_032390	NIFK	promoter_47953	2.73868722815453	8	0	TRUE		
chr2	130128723	130131222	NM_001099771	POTEF	promoter_48047	2.40927933323467	8	0	TRUE		
chr2	131207535	131210034	NM_001083538	POTEE	promoter_48134	2.31832614429512	10	0	TRUE		
chr2	134125124	134127623	NR_037450	MIR3679	promoter_48187	2.36470002758762	8	0	TRUE		
chr2	137962472	137964971	NM_006895	HNMT	promoter_48236	2.03879929393227	6	0	TRUE		
chr2	137962472	137964971	NM_001024074	HNMT	promoter_48237	2.03879929393227	6	0	TRUE		
chr2	137962472	137964971	NM_001024075	HNMT	promoter_48238	2.03879929393227	6	0	TRUE		
chr2	144332013	144334512	NM_001376316	GTDC1	promoter_48250	2.22150486142396	5	0.00632882335056249	TRUE		
chr2	144331735	144334234	NM_001376318	GTDC1	promoter_48251	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376323	GTDC1	promoter_48253	2.22150486142396	5	0	TRUE		
chr2	144332570	144335069	NM_001376320	GTDC1	promoter_48254	2.130555039179	5	0	TRUE		
chr2	144332013	144334512	NM_001284234	GTDC1	promoter_48255	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001284238	GTDC1	promoter_48256	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376322	GTDC1	promoter_48257	2.22150486142396	5	0.00632882335056249	TRUE		
chr2	144332013	144334512	NM_001376327	GTDC1	promoter_48258	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NR_164803	GTDC1	promoter_48259	2.22150486142396	5	0	TRUE		
chr2	144332570	144335069	NR_164799	GTDC1	promoter_48260	2.130555039179	5	0	TRUE		
chr2	144332013	144334512	NR_164802	GTDC1	promoter_48261	2.22150486142396	5	0	TRUE		
chr2	144332570	144335069	NM_001354360	GTDC1	promoter_48262	2.130555039179	5	0	TRUE		
chr2	144332570	144335069	NM_001376307	GTDC1	promoter_48263	2.130555039179	5	0	TRUE		
chr2	144331735	144334234	NM_001354355	GTDC1	promoter_48265	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NR_164804	GTDC1	promoter_48266	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376331	GTDC1	promoter_48267	2.22150486142396	5	0	TRUE		
chr2	144332570	144335069	NM_001376325	GTDC1	promoter_48268	2.130555039179	5	0	TRUE		
chr2	144331735	144334234	NM_001376319	GTDC1	promoter_48269	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376332	GTDC1	promoter_48270	2.22150486142396	5	0	TRUE		
chr2	144331735	144334234	NM_001354362	GTDC1	promoter_48271	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376309	GTDC1	promoter_48273	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NR_164801	GTDC1	promoter_48274	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376317	GTDC1	promoter_48275	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376321	GTDC1	promoter_48276	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001354351	GTDC1	promoter_48277	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001354352	GTDC1	promoter_48278	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376310	GTDC1	promoter_48279	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376311	GTDC1	promoter_48280	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376312	GTDC1	promoter_48281	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376313	GTDC1	promoter_48282	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376306	GTDC1	promoter_48283	2.22150486142396	5	0	TRUE		
chr2	144332570	144335069	NR_164800	GTDC1	promoter_48284	2.130555039179	5	0	TRUE		
chr2	144332013	144334512	NM_001354354	GTDC1	promoter_48285	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001376314	GTDC1	promoter_48286	2.22150486142396	5	0	TRUE		
chr2	144331735	144334234	NM_001376315	GTDC1	promoter_48287	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001284233	GTDC1	promoter_48289	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001164629	GTDC1	promoter_48290	2.22150486142396	5	0	TRUE		
chr2	144331735	144334234	NR_164809	GTDC1	promoter_48291	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001354353	GTDC1	promoter_48292	2.22150486142396	5	0	TRUE		
chr2	144332570	144335069	NM_001376308	GTDC1	promoter_48293	2.130555039179	5	0	TRUE		
chr2	144332013	144334512	NM_001354350	GTDC1	promoter_48294	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NR_164805	GTDC1	promoter_48296	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NR_164807	GTDC1	promoter_48297	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NR_164808	GTDC1	promoter_48298	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NR_164806	GTDC1	promoter_48299	2.22150486142396	5	0	TRUE		
chr2	144332013	144334512	NM_001284235	GTDC1	promoter_48304	2.22150486142396	5	0	TRUE		
chr2	144331735	144334234	NM_001376330	GTDC1	promoter_48305	2.22150486142396	5	0.00632882335056249	TRUE		
chr2	144332013	144334512	NM_001354356	GTDC1	promoter_48306	2.22150486142396	5	0	TRUE		
chr2	179264333	179266832	NM_178123	SESTD1	promoter_48979	2.21584524533178	5	0	TRUE		
chr2	189673984	189676483	NM_144708	ANKAR	promoter_49143	2.56682490495149	8	0	TRUE		
chr2	190405575	190408074	NM_001375989	MFSD6	promoter_49198	2.19522680601964	6	0	TRUE		
chr2	190406354	190408853	NM_001375992	MFSD6	promoter_49199	2.2342072687089	6	0	TRUE		
chr2	190406354	190408853	NM_001375990	MFSD6	promoter_49200	2.2342072687089	6	0	TRUE		
chr2	190406354	190408853	NM_001375988	MFSD6	promoter_49201	2.2342072687089	6	0	TRUE		
chr2	190406354	190408853	NM_017694	MFSD6	promoter_49202	2.2342072687089	6	0	TRUE		
chr2	190406354	190408853	NM_001375987	MFSD6	promoter_49203	2.2342072687089	6	0	TRUE		
chr2	190406857	190409356	NM_001375986	MFSD6	promoter_49204	2.00291214608853	5	0	TRUE		
