chr	geneName	NC_MeanValue	NC_pVal	NC_adjPval	TC_MeanValue	TC_pVal	TC_adjPval	LT_MeanValue	LT_pVal	LT_adjPval	AllCount	LTUnique	TCUnique	NCUnique
chr19_GL949747v2_alt	KIR2DL1	-0.153946235283882	1	1	0.22167580223762	0.999	1	0.159606034450109	1	1	111	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DL2	-0.309006060995492	1	1	0.043914153097948	0.645	1	-0.0484929059203001	0.892	1	1	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DL3	-0.309006060995492	1	1	0.043914153097948	0.638	1	-0.0484929059203001	0.882	1	1	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DL4	-0.225219206786294	1	1	0.147281326202951	0.984	1	0.115224110041423	0.989	1	23	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DL5A	-0.309006060995492	1	1	0.0977287689857362	0.948	1	-0.0484929059203	0.995	1	10	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DS1	-0.200287818416877	1	1	0.1802821576451	0.975	1	0.0051938825982298	1	1	27	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DS2	-0.232627089964089	1	1	0.118920884691549	1	1	0.0483927561726929	1	1	177	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DS3	-0.198785321665794	1	1	0.0679869805770392	0.997	1	0.0072587590797117	0.999	1	26	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DS4	-0.231310211153203	1	1	0.120214104201784	1	1	0.0500631986225721	1	1	174	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR2DS5	-0.198785321665794	1	1	0.0679869805770392	0.998	1	0.0072587590797117	1	1	26	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR3DL1	-0.309006060995492	1	1	0.043914153097948	0.668	1	-0.0484929059203001	0.885	1	1	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR3DL2	-0.1427677039708	1	1	0.253491326733334	0.991	1	0.210983244357408	0.998	1	74	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	KIR3DS1	-0.272321301713772	1	1	0.0886208327019744	0.998	1	0.097368454190775	0.998	1	28	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LAIR1	0.0935918971725861	1	1	0.367187425098412	0.993	1	0.368384047161904	0.981	1	316	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LENG1	0.236841248690764	0.98	1	0.273104329787002	0.964	1	0.101766675014693	1	1	51	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LILRA3	0.0366128283300964	1	1	0.362537304739927	0.733	1	0.137749133003923	0.989	1	26	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LILRA4	0.0105502594122299	1	1	0.26853588904938	0.983	1	0.178955365894989	0.999	1	74	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LILRA5	0.095612258002604	1	1	0.244177182210058	0.982	1	0.179179513258932	1	1	58	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LILRB3	0.0472136498909188	1	1	0.293039284655051	1	1	0.260449290295644	1	1	427	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LOC101928804	-0.19963390115615	1	1	0.130186534441183	0.994	1	0.00725875907971172	1	1	26	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LOC102725023	-0.184408703492355	1	1	0.0711269145960511	0.999	1	0.0145307153840611	1	1	23	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LOC112267881	-0.152536600504685	1	1	0.223291817229799	1	1	0.161497842998931	1	1	110	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LOC112268354	-0.225219206786294	1	1	0.147281326202951	0.982	1	0.115224110041423	0.994	1	23	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	LOC112268355	-0.272321301713772	1	1	0.0886208327019744	0.998	1	0.097368454190775	0.997	1	28	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	MBOAT7	0.233561672791414	1	1	0.345117360138566	0.991	1	0.176914994731899	1	1	231	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	MIR4752	-0.309006060995492	1	1	0.043914153097948	0.726	1	0.516965381084615	0.421	1	2	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	NCR1	0.25434134642861	0.985	1	0.469391607331159	0.438	1	0.250979797662931	0.989	1	61	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	NDUFA3	0.170170228471189	1	1	0.434934255792902	0.589	1	0.208598374888908	0.998	1	77	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	NLRP2	0.0342523152700796	1	1	0.33045580455293	1	1	0.221941082075804	1	1	436	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	NLRP7	0.150836555892422	1	1	0.370102261986	0.976	1	0.268320529103137	1	1	318	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	OSCAR	0.397908167575938	0.769	1	0.438321451795816	0.561	1	0.317478938615329	0.97	1	104	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	PRPF31	0.116949684240144	1	1	0.254284787350746	1	1	0.134100426533596	1	1	201	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	RDH13	0.199392248006792	1	1	0.338315344939614	1	1	0.258451981374433	1	1	376	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	RPS9	0.269998872322049	0.993	1	0.412633434601365	0.725	1	0.278033002763903	0.995	1	109	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	TARM1	0.181300131571428	1	1	0.410120052384119	0.793	1	0.357573228799321	0.954	1	175	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	TFPT	0.235582479420728	1	1	0.25798215418934	1	1	0.20697568717019	1	1	115	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	TMC4	0.317311989324012	0.99	1	0.391744238577297	0.875	1	0.301436883809501	0.997	1	191	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	TSEN34	0.0696558718982182	1	1	0.195934165744819	0.985	1	0.0246897272216387	1	1	36	FALSE	FALSE	FALSE
chr19_GL949747v2_alt	VSTM1	0.0296567841899599	1	1	0.371746020088535	0.964	1	0.300918234212234	1	1	272	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	CNOT3	0.171641113922579	1	1	0.185803471137456	1	1	0.0621735695592747	1	1	250	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	EPS8L1	-0.0659856501624706	1	1	0.290717007707604	0.979	1	0.0558839371009584	1	1	77	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	GP6	0.0773342503668439	1	1	0.346805845687284	0.996	1	0.247145251597811	1	1	311	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DL1	-0.309006060995492	1	1	0.0674313740854248	0.992	1	0.000677379906214279	1	1	23	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DL2	-0.309006060995492	1	1	0.0674313740854248	0.996	1	0.000677379906214279	1	1	23	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DL3	-0.273233084466326	1	1	0.0769622939839613	1	1	-0.0271548573540769	1	1	53	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DS1	-0.231097541132928	1	1	0.205970859029675	0.999	1	0.0161542270113102	1	1	99	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DS2	-0.238785032993796	1	1	0.0887532414033828	1	1	-0.0484929059203001	1	1	27	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DS3	-0.231097541132928	1	1	0.205970859029675	1	1	0.0161542270113102	1	1	99	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DS4	-0.207698449461855	1	1	0.223608343165323	1	1	-0.00458332603513681	1	1	90	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR2DS5	-0.234518377100611	1	1	0.177668178458318	1	1	0.00112001005047063	1	1	129	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	KIR3DL2	-0.187796479642002	1	1	0.140511921052236	0.99	1	-0.00599976409594852	1	1	31	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	LENG1	0.172254387110259	1	1	0.177910419535548	1	1	0.0286708789374008	1	1	69	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	LILRB3	-0.0586170637497866	1	1	0.30975721088368	0.948	1	0.202646211025268	0.998	1	62	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	LOC101928804	-0.192681897515559	1	1	0.317859011202862	0.878	1	0.0374171416811063	1	1	46	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	LOC102725023	-0.231097541132928	1	1	0.205970859029675	1	1	0.0161542270113102	1	1	99	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	LOC112267881	-0.309006060995492	1	1	0.0664514898776132	0.998	1	-0.00137138200322381	1	1	24	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	MBOAT7	0.184291440826066	1	1	0.328975276343977	0.994	1	0.196555320187419	1	1	225	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	NCR1	0.275471980340838	0.976	1	0.394254987146273	0.759	1	0.299806796608799	0.963	1	73	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	NDUFA3	0.181953365585477	1	1	0.453461954058505	0.505	1	0.258913292377884	0.991	1	80	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	NLRP2	0.075533326418186	1	1	0.301647958099159	0.999	1	0.26411971636634	1	1	407	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	NLRP7	0.11257488291324	1	1	0.381762560975867	0.956	1	0.282562454166499	1	1	271	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	OSCAR	0.378489258754204	0.871	1	0.484470836938966	0.357	0.896622133680273	0.331073534901031	0.958	1	115	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	PRPF31	0.0945015808689655	1	1	0.270919091232404	1	1	0.134665941078008	1	1	177	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	RDH13	0.159677664505739	1	1	0.353718816653515	0.994	1	0.210361252586261	1	1	361	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	RPS9	0.269669124367272	0.993	1	0.480226553644464	0.369	0.919137338709677	0.283746605546499	0.985	1	98	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	TARM1	0.235335965001795	1	1	0.376301430421628	0.916	1	0.463524472491216	0.441	1	173	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	TFPT	0.17271702645214	1	1	0.281963865309697	0.997	1	0.147220026257655	1	1	138	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	TMC4	0.258857184798121	1	1	0.364264684407093	0.953	1	0.333996057745477	0.984	1	192	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	TSEN34	-0.00695554585831376	1	1	0.305146946384866	0.862	1	0.253906691194972	0.939	1	33	FALSE	FALSE	FALSE
chr19_GL949748v2_alt	VSTM1	0.08669572713631	1	1	0.396211161080601	0.904	1	0.292236139959208	0.999	1	257	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	CNOT3	0.146569530731236	1	1	0.175003596862184	1	1	0.00584710179141023	1	1	280	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	EPS8L1	-0.0813577084755264	1	1	0.19783385834136	1	1	0.0071656344478585	1	1	87	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	GP6	0.0333192602760141	1	1	0.335693661883859	0.998	1	0.239420635057672	1	1	312	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DL1	-0.235395813183231	1	1	0.119202747889471	1	1	0.0847371104250715	1	1	67	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DL2	-0.248662820363623	1	1	0.166372837427003	0.992	1	-0.0131517629824929	1	1	32	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DL3	-0.248662820363623	1	1	0.166372837427003	0.982	1	-0.0131517629824929	1	1	32	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DS1	-0.251530956966568	1	1	0.104386539327097	1	1	0.0604826099487935	1	1	94	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DS2	-0.233969119624397	1	1	0.113974373251171	1	1	0.0754850259566429	1	1	72	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DS3	-0.251530956966568	1	1	0.104386539327097	1	1	0.0604826099487935	1	1	94	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DS4	-0.251530956966568	1	1	0.104386539327097	1	1	0.0604826099487935	1	1	94	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR2DS5	-0.251530956966568	1	1	0.104386539327097	1	1	0.0604826099487935	1	1	94	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR3DL3	-0.309006060995492	1	1	0.0759175758233443	0.996	1	0.0173714639074448	0.999	1	20	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	KIR3DS1	-0.251530956966568	1	1	0.104386539327097	1	1	0.0604826099487935	1	1	94	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	LENG1	0.237133267395641	0.991	1	0.270197327950082	0.979	1	0.108624023694958	1	1	58	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	LILRB3	-0.0360694819937226	1	1	0.317993534842798	0.901	1	0.0865682467051549	1	1	53	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	LOC101928804	-0.174499439481946	1	1	0.043914153097948	0.953	1	0.113066604652533	0.898	1	7	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	LOC102725023	-0.233969119624397	1	1	0.113974373251171	1	1	0.0754850259566429	1	1	72	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	LOC112267881	-0.215176977792815	1	1	0.0743373410034165	0.999	1	0.162196135191323	0.995	1	37	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	MBOAT7	0.23649146737349	1	1	0.304838079992991	0.999	1	0.207243725845504	1	1	221	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	NCR1	0.261611413006063	0.981	1	0.371739092861878	0.803	1	0.471718389943328	0.431	1	70	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	NDUFA3	0.291763963145807	0.97	1	0.269821968662361	0.976	1	0.139257067443143	1	1	68	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	NLRP2	0.0467922576715917	1	1	0.325470403885318	1	1	0.243528820726869	1	1	405	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	NLRP7	0.106440908975706	1	1	0.361329286208419	0.985	1	0.264556712266783	1	1	285	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	OSCAR	0.345827035653869	0.943	1	0.400148962193656	0.771	1	0.295328179988975	0.988	1	111	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	PRPF31	0.0481685670741865	1	1	0.256280393132972	1	1	0.157526372416336	1	1	196	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	RDH13	0.162376058424751	1	1	0.339080382657035	0.999	1	0.263382913637373	1	1	370	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	RPS9	0.214451461421672	1	1	0.392760779919325	0.768	1	0.35131435259113	0.911	1	100	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	TARM1	0.12939119158509	1	1	0.404454279798275	0.803	1	0.544330011967421	0.081	0.314341877120241	178	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	TFPT	0.213115821603118	1	1	0.342945711634962	0.954	1	0.16542709072491	1	1	134	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	TMC4	0.222343726849988	1	1	0.382761126503541	0.903	1	0.289657263409667	0.997	1	188	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	TSEN34	-0.00449163930247469	1	1	0.187434461472985	0.985	1	0.105530692978928	0.997	1	33	FALSE	FALSE	FALSE
chr19_GL949749v2_alt	VSTM1	0.0645457379156887	1	1	0.346657422897752	0.991	1	0.311597407361057	1	1	266	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	CNOT3	0.12108076702213	1	1	0.21147712249629	1	1	0.0433328950966098	1	1	256	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	EPS8L1	-0.112374706395912	1	1	0.195908695660866	0.994	1	0.122726742151929	1	1	52	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	GP6	0.0901909503390858	1	1	0.323085976725204	1	1	0.250979758604386	1	1	299	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	KIR2DS1	-0.260238480157791	1	1	0.177530761749886	0.996	1	0.0886171081967599	1	1	39	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	KIR2DS2	-0.261457669678734	1	1	0.174190346533588	0.992	1	0.0851893578438334	1	1	40	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	KIR2DS4	-0.261457669678734	1	1	0.174190346533588	0.997	1	0.0851893578438334	1	1	40	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	KIR2DS5	-0.261457669678734	1	1	0.174190346533588	0.997	1	0.0851893578438334	1	1	40	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	KIR3DL2	-0.0491311861285998	1	1	0.259122870699905	0.972	1	0.206267262751781	0.996	1	54	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	KIR3DS1	-0.261457669678734	1	1	0.174190346533588	0.995	1	0.0851893578438334	0.998	1	40	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	LENG1	0.159210187816476	1	1	0.249996662484654	0.984	1	0.0389429501712973	1	1	56	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	LILRB3	-0.0135217259108944	1	1	0.276681050301934	0.953	1	0.0190376703924274	1	1	53	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	MBOAT7	0.222059961880559	1	1	0.35731097696382	0.976	1	0.220132748037088	1	1	213	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	NCR1	0.377469770331666	0.812	1	0.433030395456103	0.585	1	0.444877217302277	0.536	1	70	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	NDUFA3	0.247860989133152	0.992	1	0.363808752468704	0.844	1	0.16583778738411	1	1	73	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	NLRP2	0.0602545606447712	1	1	0.323880060848319	1	1	0.233089426345477	1	1	419	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	NLRP7	0.0996156997859285	1	1	0.372448794679061	0.968	1	0.254207177575727	1	1	287	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	OSCAR	0.273197945071786	0.998	1	0.526216019179496	0.193	0.559736244131455	0.267720093035684	0.991	1	102	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	PRPF31	0.0204554093079905	1	1	0.234711684578836	1	1	0.0978820863545531	1	1	222	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	RDH13	0.196837162505297	1	1	0.351212716360584	0.995	1	0.224313165382819	1	1	397	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	RPS9	0.295153834525862	0.983	1	0.47338445670601	0.411	0.995885855495411	0.387951109887252	0.805	1	101	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	TARM1	0.222471222025793	1	1	0.398355937618962	0.833	1	0.529461804250906	0.109	0.405966839503195	170	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	TFPT	0.157804962884308	1	1	0.282259953625038	0.997	1	0.194651976069778	1	1	130	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	TMC4	0.251325950490652	1	1	0.359028625795679	0.952	1	0.25641303030992	1	1	189	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	TSEN34	0.0430324828103521	1	1	0.244948954643838	0.953	1	0.0955190923482133	0.999	1	34	FALSE	FALSE	FALSE
chr19_GL949750v2_alt	VSTM1	0.0541835007331562	1	1	0.409007862054402	0.813	1	0.305460142632686	0.997	1	238	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	CNOT3	0.141091351917477	1	1	0.203548469954321	1	1	0.0737897160477689	1	1	290	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	EPS8L1	0.00321861306320859	1	1	0.16281684253734	1	1	0.0190376703924274	1	1	53	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	GP6	0.0853782953698402	1	1	0.351837134228427	0.994	1	0.269226154458096	1	1	326	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DL1	-0.201224841591258	1	1	0.175197755788687	1	1	0.10986085571	1	1	191	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DL2	-0.240337638184247	1	1	0.142154715458784	1	1	0.0842241242065475	1	1	78	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DL3	-0.224885763472991	1	1	0.178625405141655	0.986	1	-0.0484929059203001	1	1	35	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DS1	-0.269913230836581	1	1	0.0983318866682897	1	1	0.158621651584691	1	1	74	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DS2	-0.253003352770189	1	1	0.121275269077904	1	1	0.0987970467515956	1	1	113	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DS3	-0.275482990299555	1	1	0.0624709171971854	1	1	0.168466966563497	0.987	1	29	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DS4	-0.258024904427876	1	1	0.122788341091997	1	1	0.0678970566805685	1	1	143	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR2DS5	-0.213659989022401	1	1	0.168486130859263	1	1	0.0853370430681391	1	1	226	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR3DL2	-0.124099649901565	1	1	0.260992479018647	0.99	1	0.140421036016686	1	1	72	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR3DL3	-0.287648400803649	1	1	0.154227317333338	0.982	1	-0.0484929059203001	1	1	23	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	KIR3DS1	-0.213659989022401	1	1	0.168486130859263	1	1	0.0853370430681391	1	1	226	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	LENG1	0.108036440498472	1	1	0.296858264326795	0.954	1	0.0543357785967661	1	1	63	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	LILRB3	-0.0565770197015781	1	1	0.357439340169843	0.815	1	0.142826307349612	1	1	50	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	LOC101928804	-0.309006060995492	1	1	0.043914153097948	0.962	1	-0.0484929059203	0.992	1	9	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	LOC102725023	-0.252503328589606	1	1	0.121965993327725	1	1	0.100112135614738	1	1	112	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	LOC112267881	-0.196172006334249	1	1	0.177863326074273	1	1	0.141824732729913	1	1	152	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	MBOAT7	0.221486701570901	1	1	0.277459517142989	1	1	0.230457918777759	1	1	252	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	NCR1	0.253219495477863	0.99	1	0.42757189109084	0.611	1	0.308475758018879	0.943	1	68	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	NDUFA3	0.28267128423949	0.961	1	0.365279505302139	0.838	1	0.270221867633006	0.976	1	66	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	NLRP2	0.0486103693870689	1	1	0.338775213679945	0.999	1	0.254114956549562	1	1	433	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	NLRP7	0.0689174272890504	1	1	0.337606804244563	0.996	1	0.258039326938185	1	1	287	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	OSCAR	0.276097342611675	0.996	1	0.414307834574789	0.713	1	0.429807441111297	0.642	1	108	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	PRPF31	0.0999006995476882	1	1	0.272107510956696	0.999	1	0.0796797529884243	1	1	203	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	RDH13	0.190638664848839	1	1	0.298867891614521	1	1	0.257560646305083	1	1	334	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	RPS9	0.279865703806405	0.987	1	0.447536021085021	0.528	1	0.32444489433943	0.949	1	95	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	TARM1	0.099305765126843	1	1	0.379236706631999	0.908	1	0.482228553596245	0.342	1	181	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	TFPT	0.170435011846936	1	1	0.283181370628102	0.994	1	0.190701074534956	1	1	127	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	TMC4	0.275252901257976	1	1	0.361061392275851	0.96	1	0.314622052507519	0.997	1	202	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	TSEN34	-0.0181108072265237	1	1	0.389508971266103	0.641	1	0.036493377728403	1	1	31	FALSE	FALSE	FALSE
chr19_GL949751v2_alt	VSTM1	0.0798642561479344	1	1	0.346965869127003	0.993	1	0.304461568804275	1	1	302	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	CDC42EP5	0.685006121724983	0.002	0.00416238797924669	0.591609877885913	0.025	0.0970312892686606	0.384491673578225	0.849	1	139	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	CNOT3	0.143199724115814	1	1	0.195449774741098	1	1	0.0356362059707169	1	1	255	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	EPS8L1	-0.00393535808117299	1	1	0.300192591163184	0.954	1	0.0283635020395667	1	1	72	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	FCAR	0.0478858132539235	1	1	0.339527623978556	0.983	1	0.427167199357356	0.701	1	208	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	GP6	0.0711721962743665	1	1	0.361414016053259	0.991	1	0.204546215137681	1	1	317	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DL1	-0.228656689810585	1	1	0.129923771491327	1	1	0.0247367771806073	1	1	115	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DL2	-0.230030183335114	1	1	0.128453521604261	1	1	0.023484987725891	1	1	117	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DL3	-0.25637092517355	1	1	0.139912441662449	0.997	1	0.0143357926358016	1	1	36	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DL4	-0.279905661301248	1	1	0.109420396498882	0.99	1	0.0208380096878524	0.999	1	19	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DS1	-0.217000961440817	1	1	0.155836674803696	1	1	0.0658686466769572	1	1	269	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DS2	-0.222217016468464	1	1	0.15324020106918	1	1	0.0590806797366441	1	1	307	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DS3	-0.229943371970724	1	1	0.146730585697169	1	1	0.054384423364544	1	1	343	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DS4	-0.159568424543756	1	1	0.24679925579917	0.994	1	0.106694682779241	1	1	74	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR2DS5	-0.194762613209544	1	1	0.165680567281732	1	1	0.0800257968095494	1	1	439	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR3DL1	-0.253324918791384	1	1	0.109017720118847	1	1	0.062789092741733	1	1	44	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR3DL2	-0.0528339580622784	1	1	0.25061210133827	0.996	1	0.191652395826317	1	1	88	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR3DL3	-0.293707168553637	1	1	0.0799844042132444	1	1	0.0244694536932373	1	1	31	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR3DS1	-0.136251381557984	1	1	0.210123710673793	1	1	0.124378412322086	1	1	217	FALSE	FALSE	FALSE
chr19_GL949752v1_alt	KIR3DX1	0.121813665670078	1	1	0.27276316850475	1	1	0.205880636626264	1	1	212	FALSE	FALSE	FALSE
