chr	start	end	geneID	geneSymbol	symbol	LTMeanCnt	LTCountValid	LTadjPval	enrichSig	SigPeakValue	ovSig
chr22	20495296	20497795	NM_032775	KLHL22	promoter_54139	1.74471375381193	6	0.0094273097826087	TRUE	NA	NA
chr22	20495296	20497795	NR_033825	KLHL22	promoter_54140	1.74471375381193	6	0	TRUE	NA	NA
chr22	20858312	20860811	NM_058004	PI4KA	promoter_54149	2.00179923977309	9	0	TRUE	NA	NA
chr22	20858313	20860812	NM_001362862	PI4KA	promoter_54150	2.00179923977309	9	0	TRUE	NA	NA
chr22	20858313	20860812	NM_001362863	PI4KA	promoter_54151	2.00179923977309	9	0	TRUE	NA	NA
chr22	20915406	20917905	NM_005207	CRKL	promoter_54154	2.03028918443575	7	0	TRUE	NA	NA
chr22	20915406	20917905	NR_156180	CRKL	promoter_54155	2.03028918443575	7	0	TRUE	NA	NA
chr22	20955091	20957590	NR_110537	LINC01637	promoter_54156	1.88910956418338	5	0	TRUE	NA	NA
chr22	21465169	21467668	NM_001207052	TMEM191C	promoter_54186	1.63022877014902	5	0	TRUE	NA	NA
chr22	21550962	21553461	NM_001128633	RIMBP3C	promoter_54188	1.48146285774656	5	0	TRUE	NA	NA
chr22	21565546	21568045	NM_001256356	UBE2L3	promoter_54191	1.93705265930149	9	0	TRUE	NA	NA
chr22	21565713	21568212	NR_046082	UBE2L3	promoter_54192	2.01538402143685	8	0	TRUE	NA	NA
chr22	21565713	21568212	NR_028436	UBE2L3	promoter_54193	2.01538402143685	8	0	TRUE	NA	NA
chr22	21565713	21568212	NM_003347	UBE2L3	promoter_54194	2.01538402143685	8	0	TRUE	NA	NA
chr1	11978443	11980942	NM_014874	MFN2	promoter_542	1.77337931203338	6	0.0094273097826087	TRUE	NA	NA
chr1	161312380	161314879	NM_001035512	SDHC	promoter_5420	1.91745949823629	6	0	TRUE	NA	NA
chr1	161312380	161314879	NR_103459	SDHC	promoter_5421	1.91745949823629	6	0	TRUE	NA	NA
chr22	21867146	21869645	NM_002745	MAPK1	promoter_54218	2.51724750217273	6	0	TRUE	NA	NA
chr22	21867181	21869680	NM_138957	MAPK1	promoter_54219	2.51724750217273	6	0.00510653173873046	TRUE	NA	NA
chr1	161312380	161314879	NM_001035511	SDHC	promoter_5422	1.91745949823629	6	0	TRUE	NA	NA
chr1	161312380	161314879	NM_003001	SDHC	promoter_5423	1.91745949823629	6	0	TRUE	NA	NA
chr1	161312380	161314879	NM_001035513	SDHC	promoter_5424	1.91745949823629	6	0	TRUE	NA	NA
chr1	161312380	161314879	NM_001278172	SDHC	promoter_5425	1.91745949823629	6	0	TRUE	NA	NA
chr22	23760989	23763488	NM_001376905	C22orf15	promoter_54287	2.38287298772139	10	0	TRUE	NA	NA
chr22	23760989	23763488	NM_001376904	C22orf15	promoter_54288	2.38287298772139	10	0	TRUE	NA	NA
chr22	23760989	23763488	NM_001376903	C22orf15	promoter_54289	2.38287298772139	10	0	TRUE	NA	NA
chr22	23760989	23763488	NM_182520	C22orf15	promoter_54290	2.38287298772139	10	0	TRUE	NA	NA
chr22	23760989	23763488	NM_001331041	C22orf15	promoter_54291	2.38287298772139	10	0	TRUE	NA	NA
chr1	12017497	12019996	NM_021933	MIIP	promoter_543	1.9553567725813	5	0	TRUE	NA	NA
chr1	161522539	161525038	NM_002155	HSPA6	promoter_5431	1.85461965804655	5	0	TRUE	NA	NA
chr22	24421596	24424095	NM_001278500	ADORA2A	promoter_54350	1.55108252553604	5	0	TRUE	NA	NA
chr1	161579338	161581837	NR_047648	FCGR2C	promoter_5439	1.67467147538032	5	0.0094273097826087	TRUE	NA	NA
chr22	25404909	25407408	NM_001135772	LRP5L	promoter_54394	2.09844853771581	11	0	TRUE	NA	NA
chr1	161579338	161581837	NM_201563	FCGR2C	promoter_5440	1.67467147538032	5	0.00510653173873046	TRUE	NA	NA
chr22	26478989	26481488	NR_073136	HPS4	promoter_54426	1.69268383882791	5	0	TRUE	NA	NA
chr22	26564842	26567341	NM_001008566	TPST2	promoter_54438	1.84138712092868	6	0	TRUE	NA	NA
chr22	26617528	26620027	NM_001887	CRYBB1	promoter_54442	1.97948199150156	6	0	TRUE	NA	NA
chr22	28679366	28681865	NM_001145418	TTC28	promoter_54464	1.62702021645002	5	0	TRUE	NA	NA
chr22	28770673	28773172	NM_001284263	CCDC117	promoter_54477	2.10049327137697	7	0	TRUE	NA	NA
chr22	28770673	28773172	NM_001284264	CCDC117	promoter_54478	2.10049327137697	7	0.00510653173873046	TRUE	NA	NA
chr22	29601632	29604131	NM_181825	NF2	promoter_54531	1.44072478526913	5	0.0094273097826087	TRUE	NA	NA
chr22	30394940	30397439	NM_033382	SEC14L2	promoter_54594	1.84074537380785	5	0	TRUE	NA	NA
chr22	30395017	30397516	NM_001204204	SEC14L2	promoter_54595	1.82880283539329	5	0	TRUE	NA	NA
chr22	30395017	30397516	NM_012429	SEC14L2	promoter_54596	1.82880283539329	5	0	TRUE	NA	NA
chr22	30395017	30397516	NM_001291932	SEC14L2	promoter_54597	1.82880283539329	5	0	TRUE	NA	NA
chr22	30574166	30576665	NM_001318103	GAL3ST1	promoter_54616	1.87555059909764	5	0	TRUE	NA	NA
chr22	30574166	30576665	NM_001318104	GAL3ST1	promoter_54618	1.87555059909764	5	0	TRUE	NA	NA
chr22	30967788	30970287	NM_001303257	MORC2	promoter_54649	2.12727079848193	5	0	TRUE	NA	NA
chr22	30967788	30970287	NM_014941	MORC2	promoter_54651	2.12727079848193	5	0.00510653173873046	TRUE	NA	NA
chr22	30967210	30969709	NR_002323	TUG1	promoter_54652	2.04697009389966	5	0	TRUE	NA	NA
chr22	30967210	30969709	NR_152869	TUG1	promoter_54654	2.04697009389966	5	0	TRUE	NA	NA
chr22	30967210	30969709	NR_152870	TUG1	promoter_54655	2.04697009389966	5	0.00510653173873046	TRUE	NA	NA
chr22	30967210	30969709	NR_152868	TUG1	promoter_54656	2.04697009389966	5	0	TRUE	NA	NA
chr22	30967210	30969709	NR_110493	TUG1	promoter_54658	2.04697009389966	5	0	TRUE	NA	NA
chr22	30967210	30969709	NR_110492	TUG1	promoter_54659	2.04697009389966	5	0	TRUE	NA	NA
chr22	31494138	31496637	NM_001258325	SFI1	promoter_54710	1.7523851854075	6	0	TRUE	NA	NA
chr22	31638024	31640523	NM_178022	PISD	promoter_54725	2.20353307336443	10	0	TRUE	NA	NA
chr22	33872830	33875329	NM_001378625	LARGE1	promoter_54791	2.14056916154835	5	0	TRUE	NA	NA
chr22	33872830	33875329	NM_001378626	LARGE1	promoter_54799	2.14056916154835	5	0	TRUE	NA	NA
chr22	35297274	35299773	NM_001135729	TOM1	promoter_54811	2.07191059957041	7	0	TRUE	NA	NA
chr22	35297803	35300302	NM_001135732	TOM1	promoter_54812	1.90262569294582	5	0	TRUE	NA	NA
chr22	35297803	35300302	NM_001135730	TOM1	promoter_54813	1.90262569294582	5	0	TRUE	NA	NA
chr22	35297893	35300392	NR_024194	TOM1	promoter_54815	1.90262569294582	5	0	TRUE	NA	NA
chr22	36251070	36253569	NM_001136541	APOL1	promoter_54865	1.69237648308055	5	0	TRUE	NA	NA
chr22	36251070	36253569	NM_001136540	APOL1	promoter_54866	1.69237648308055	5	0.0094273097826087	TRUE	NA	NA
chr22	36251070	36253569	NM_145343	APOL1	promoter_54867	1.69237648308055	5	0	TRUE	NA	NA
chr22	36481141	36483640	NM_012473	TXN2	promoter_54872	1.93406434804336	6	0	TRUE	NA	NA
chr22	36506541	36509040	NM_001102371	FOXRED2	promoter_54873	2.00132925457972	5	0	TRUE	NA	NA
chr22	36506541	36509040	NM_001363042	FOXRED2	promoter_54874	2.00132925457972	5	0	TRUE	NA	NA
chr22	36506541	36509040	NM_001363041	FOXRED2	promoter_54875	2.00132925457972	5	0	TRUE	NA	NA
chr22	36506541	36509040	NM_024955	FOXRED2	promoter_54876	2.00132925457972	5	0	TRUE	NA	NA
chr1	12189712	12192211	NR_039775	MIR4632	promoter_549	1.85680357525074	6	0	TRUE	NA	NA
chr22	37174619	37177118	NM_001346222	IL2RB	promoter_54911	1.92218039734804	5	0	TRUE	NA	NA
chr22	37174557	37177056	NM_001346223	IL2RB	promoter_54912	1.94862029054128	5	0	TRUE	NA	NA
chr22	37518916	37521415	NM_014550	CARD10	promoter_54928	2.1381956808701	5	0	TRUE	NA	NA
chr22	37579588	37582087	NM_006498	LGALS2	promoter_54930	2.17657744849776	7	0	TRUE	NA	NA
chr22	37695047	37697546	NM_001039141	TRIOBP	promoter_54942	1.65820027391246	5	0	TRUE	NA	NA
chr22	38505812	38508311	NM_001098504	DDX17	promoter_55004	2.05687693824309	5	0	TRUE	NA	NA
chr22	38505812	38508311	NM_006386	DDX17	promoter_55005	2.05687693824309	5	0	TRUE	NA	NA
chr22	39240410	39242909	NM_033016	PDGFB	promoter_55054	2.22488228402478	7	0	TRUE	NA	NA
chr22	40636220	40638719	NM_001282662	MRTFA	promoter_55112	2.42104315963115	5	0.0094273097826087	TRUE	NA	NA
chr22	40462941	40465440	NM_001282660	MRTFA	promoter_55113	2.83403882552161	13	0	TRUE	NA	NA
chr22	40636220	40638719	NM_020831	MRTFA	promoter_55115	2.42104315963115	5	0.00510653173873046	TRUE	NA	NA
chr22	40519799	40522298	NR_109965	MRTFA-AS1	promoter_55117	2.07740704220823	10	0	TRUE	NA	NA
chr22	40818847	40821346	NM_006358	SLC25A17	promoter_55119	1.81078274848758	5	0	TRUE	NA	NA
chr22	40818900	40821399	NR_104235	SLC25A17	promoter_55120	1.8453141797726	5	0	TRUE	NA	NA
chr22	40818900	40821399	NR_104236	SLC25A17	promoter_55121	1.8453141797726	5	0	TRUE	NA	NA
chr22	41217128	41219627	NR_148200	L3MBTL2-AS1	promoter_55139	1.67757957597178	6	0	TRUE	NA	NA
chr22	41589341	41591840	NM_002676	PMM1	promoter_55158	1.63858233521097	7	0	TRUE	NA	NA
chr1	164774142	164776641	NR_038072	PBX1-AS1	promoter_5517	2.01178419382324	6	0	TRUE	NA	NA
chr22	42070343	42072842	NM_001362848	NAGA	promoter_55192	2.1231288932931	6	0	TRUE	NA	NA
chr22	42070313	42072812	NM_000262	NAGA	promoter_55193	2.1231288932931	6	0	TRUE	NA	NA
chr22	42070343	42072842	NM_001362850	NAGA	promoter_55194	2.1231288932931	6	0	TRUE	NA	NA
chr22	42437487	42439986	NM_001371362	NFAM1	promoter_55220	1.94564121109619	5	0	TRUE	NA	NA
chr22	42498578	42501077	NR_027786	SERHL	promoter_55222	1.55364664445365	6	0	TRUE	NA	NA
chr22	42519297	42521796	NM_015703	RRP7A	promoter_55223	1.87367689840768	5	0	TRUE	NA	NA
chr22	42551955	42554454	NM_001284334	SERHL2	promoter_55224	1.6904829672821	5	0	TRUE	NA	NA
chr22	42551955	42554454	NM_014509	SERHL2	promoter_55225	1.6904829672821	5	0	TRUE	NA	NA
chr22	42551955	42554454	NR_104301	SERHL2	promoter_55226	1.6904829672821	5	0	TRUE	NA	NA
chr22	42551955	42554454	NR_104300	SERHL2	promoter_55227	1.6904829672821	5	0	TRUE	NA	NA
chr22	42614384	42616883	NM_178136	POLDIP3	promoter_55229	1.78776636322318	6	0	TRUE	NA	NA
chr22	42614384	42616883	NM_032311	POLDIP3	promoter_55230	1.78776636322318	6	0.00510653173873046	TRUE	NA	NA
chr22	42648893	42651392	NM_000398	CYB5R3	promoter_55238	1.67753147925151	6	0.00510653173873046	TRUE	NA	NA
chr22	42640102	42642601	NM_001165877	ATP5MGL	promoter_55240	2.64690711460264	10	0	TRUE	NA	NA
chr22	42856774	42859273	NM_014570	ARFGAP3	promoter_55244	1.93381121822643	5	0	TRUE	NA	NA
chr22	42856774	42859273	NM_001142293	ARFGAP3	promoter_55245	1.93381121822643	5	0.00510653173873046	TRUE	NA	NA
chr22	42959382	42961881	NM_001184971	PACSIN2	promoter_55246	2.62742199631879	15	0	TRUE	NA	NA
chr22	42959400	42961899	NM_001349968	PACSIN2	promoter_55247	2.62742199631879	15	0	TRUE	NA	NA
chr22	42959837	42962336	NM_001349970	PACSIN2	promoter_55249	2.58012126166849	17	0	TRUE	NA	NA
chr22	42959357	42961856	NM_001349973	PACSIN2	promoter_55251	2.62742199631879	15	0	TRUE	NA	NA
chr22	42959382	42961881	NM_001349972	PACSIN2	promoter_55254	2.62742199631879	15	0	TRUE	NA	NA
chr22	43036584	43039083	NR_125362	TTLL1-AS1	promoter_55256	1.74938377653205	5	0	TRUE	NA	NA
chr22	44022301	44024800	NM_013327	PARVB	promoter_55284	NA	NA	NA	NA	5.3886117166738	TRUE
chr22	44024303	44026802	NM_001243386	PARVB	promoter_55285	2.60256769430634	8	0	TRUE	5.3886117166738	TRUE
chr22	44497734	44500233	NM_032287	RTL6	promoter_55291	1.51966191982917	5	0.00510653173873046	TRUE	NA	NA
chr22	45161924	45164423	NM_007172	NUP50	promoter_55314	2.05728859139307	7	0	TRUE	NA	NA
chr22	45191113	45193612	NR_146602	LOC105373064	promoter_55316	1.92569198240034	5	0	TRUE	NA	NA
chr22	45211885	45214384	NM_015264	KIAA0930	promoter_55317	2.30399402097584	7	0	TRUE	NA	NA
chr22	45200520	45203019	NR_031651	MIR1249	promoter_55319	1.77091480735964	5	0	TRUE	NA	NA
chr22	45316442	45318941	NM_001349913	FAM118A	promoter_55328	2.36358665093494	10	0	TRUE	NA	NA
chr22	46004615	46007114	NR_027240	LOC730668	promoter_55341	1.78018835676848	5	0	TRUE	NA	NA
chr22	46053726	46056225	NR_165243	PRR34	promoter_55343	2.06668156138714	9	0	TRUE	NA	NA
chr22	46083996	46086495	NR_027033	MIRLET7BHG	promoter_55346	2.33348947925583	9	0	TRUE	NA	NA
chr22	46083996	46086495	NR_110479	MIRLET7BHG	promoter_55347	2.33348947925583	9	0	TRUE	NA	NA
chr22	46089043	46091542	NR_037413	MIR3619	promoter_55348	2.11696534456933	6	0	TRUE	NA	NA
chr22	46110748	46113247	NR_029478	MIRLET7A3	promoter_55349	2.00579404919964	5	0	TRUE	NA	NA
chr22	46111565	46114064	NR_039920	MIR4763	promoter_55350	2.12453887409904	5	0	TRUE	NA	NA
chr22	46111685	46114184	NR_029479	MIRLET7B	promoter_55351	2.07616177175763	6	0	TRUE	NA	NA
chr22	46333713	46336212	NM_001282782	TRMU	promoter_55364	1.83174675658371	6	0	TRUE	NA	NA
chr22	46333713	46336212	NM_001282785	TRMU	promoter_55365	1.83174675658371	6	0	TRUE	NA	NA
chr22	46333713	46336212	NR_104241	TRMU	promoter_55366	1.83174675658371	6	0	TRUE	NA	NA
chr22	46333713	46336212	NR_104240	TRMU	promoter_55367	1.83174675658371	6	0	TRUE	NA	NA
chr22	46771926	46774425	NM_001284305	TBC1D22A	promoter_55377	1.75265009695452	7	0.00510653173873046	TRUE	NA	NA
chr22	49823832	49826331	NM_001349942	BRD1	promoter_55393	2.15781411771156	10	0	TRUE	NA	NA
chr22	49823832	49826331	NR_146334	BRD1	promoter_55394	2.15781411771156	10	0	TRUE	NA	NA
chr22	49823832	49826331	NM_001349941	BRD1	promoter_55395	2.15781411771156	10	0	TRUE	NA	NA
chr22	49823832	49826331	NM_001349940	BRD1	promoter_55396	2.15781411771156	10	0	TRUE	NA	NA
chr22	49823832	49826331	NR_146335	BRD1	promoter_55398	2.15781411771156	10	0	TRUE	NA	NA
chr22	49916633	49919132	NM_001135101	CRELD2	promoter_55406	2.00018145905313	5	0	TRUE	NA	NA
chr22	50301170	50303669	NM_001376877	PLXNB2	promoter_55465	1.79591594337321	7	0.00510653173873046	TRUE	NA	NA
chr22	50300012	50302511	NM_001376865	PLXNB2	promoter_55476	1.73579093144272	5	0	TRUE	NA	NA
chr22	50474536	50477035	NM_001365819	SBF1	promoter_55493	1.81157374981634	8	0	TRUE	NA	NA
chr22	50474536	50477035	NM_002972	SBF1	promoter_55494	1.81157374981634	8	0	TRUE	NA	NA
chr22	50525646	50528145	NM_001169110	SCO2	promoter_55505	2.1099470980643	5	0	TRUE	NA	NA
chr22	50525940	50528439	NM_001169109	SCO2	promoter_55506	2.37932013216719	8	0	TRUE	NA	NA
chr22	50531658	50534157	NM_001382807	ODF3B	promoter_55512	2.31924427234546	10	0	TRUE	NA	NA
chr22	50531658	50534157	NM_001382808	ODF3B	promoter_55513	2.31924427234546	10	0	TRUE	NA	NA
chr22	50531999	50534498	NM_001014440	ODF3B	promoter_55514	2.54425201291739	12	0	TRUE	NA	NA
chr1	12596114	12598613	NM_001324370	DHRS3	promoter_556	2.2075645410577	7	0	TRUE	NA	NA
chr1	12578524	12581023	NR_106788	MIR6730	promoter_557	2.14222459503305	6	0	TRUE	NA	NA
chr22_KI270879v1_alt	268137	270636	NR_132348	GSTT1-AS1	promoter_55733	1.93954628679382	8	0	TRUE	NA	NA
chr3	3124939	3127438	NM_001367323	TRNT1	promoter_55877	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NM_001367322	TRNT1	promoter_55878	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NM_001302946	TRNT1	promoter_55879	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NM_001367321	TRNT1	promoter_55880	1.78428970697155	7	0.0094273097826087	TRUE	NA	NA
chr3	3124939	3127438	NR_159935	TRNT1	promoter_55881	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NR_159934	TRNT1	promoter_55882	1.78428970697155	7	0.0094273097826087	TRUE	NA	NA
chr3	3124939	3127438	NR_159944	TRNT1	promoter_55883	1.78428970697155	7	0.00510653173873046	TRUE	NA	NA
chr3	3124939	3127438	NR_159943	TRNT1	promoter_55884	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NR_159942	TRNT1	promoter_55885	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NR_159941	TRNT1	promoter_55886	1.78428970697155	7	0.00510653173873046	TRUE	NA	NA
chr3	3124939	3127438	NR_159940	TRNT1	promoter_55887	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NR_159939	TRNT1	promoter_55888	1.78428970697155	7	0.00510653173873046	TRUE	NA	NA
chr3	3124939	3127438	NR_159938	TRNT1	promoter_55889	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NR_159937	TRNT1	promoter_55890	1.78428970697155	7	0.00510653173873046	TRUE	NA	NA
chr3	3124939	3127438	NR_159936	TRNT1	promoter_55891	1.78428970697155	7	0	TRUE	NA	NA
chr3	3124939	3127438	NM_182916	TRNT1	promoter_55892	1.78428970697155	7	0	TRUE	NA	NA
chr3	3179218	3181717	NM_001173482	CRBN	promoter_55893	2.01400355794947	6	0	TRUE	NA	NA
chr3	3179192	3181691	NM_016302	CRBN	promoter_55894	2.01400355794947	6	0	TRUE	NA	NA
chr3	4466783	4469282	NM_001164674	SUMF1	promoter_55905	2.03174334031555	5	0	TRUE	NA	NA
chr3	4466783	4469282	NM_001164675	SUMF1	promoter_55906	2.03174334031555	5	0	TRUE	NA	NA
chr3	4466770	4469269	NM_182760	SUMF1	promoter_55907	2.03174334031555	5	0	TRUE	NA	NA
chr3	4751091	4753590	NR_004428	EGOT	promoter_55913	1.88790023492858	6	0	TRUE	NA	NA
chr3	9792512	9795011	NR_103488	TADA3	promoter_55989	2.13956567973493	5	0	TRUE	NA	NA
chr3	9792512	9795011	NM_006354	TADA3	promoter_55990	2.13956567973493	5	0	TRUE	NA	NA
chr3	9792512	9795011	NM_001278270	TADA3	promoter_55991	2.13956567973493	5	0	TRUE	NA	NA
chr3	9792512	9795011	NM_133480	TADA3	promoter_55992	2.13956567973493	5	0	TRUE	NA	NA
chr3	9843509	9846008	NM_001351736	RPUSD3	promoter_56001	2.2644502133589	5	0	TRUE	NA	NA
chr3	9843560	9846059	NM_001351738	RPUSD3	promoter_56002	2.2644502133589	5	0	TRUE	NA	NA
chr3	9843560	9846059	NM_001351737	RPUSD3	promoter_56003	2.2644502133589	5	0	TRUE	NA	NA
chr3	9843560	9846059	NM_173659	RPUSD3	promoter_56004	2.2644502133589	5	0	TRUE	NA	NA
chr3	9843560	9846059	NM_001142547	RPUSD3	promoter_56005	2.2644502133589	5	0	TRUE	NA	NA
chr3	9931833	9934332	NR_164475	CRELD1	promoter_56033	1.8156890567087	6	0.00510653173873046	TRUE	NA	NA
chr3	9931833	9934332	NR_164476	CRELD1	promoter_56034	1.8156890567087	6	0.00510653173873046	TRUE	NA	NA
chr3	9931833	9934332	NM_001374316	CRELD1	promoter_56037	1.8156890567087	6	0.00510653173873046	TRUE	NA	NA
chr3	9932050	9934549	NM_015513	CRELD1	promoter_56038	1.79781721631571	6	0.00510653173873046	TRUE	NA	NA
chr3	9932050	9934549	NR_164477	CRELD1	promoter_56039	1.79781721631571	6	0.0094273097826087	TRUE	NA	NA
chr3	9932050	9934549	NM_001374320	CRELD1	promoter_56040	1.79781721631571	6	0.0094273097826087	TRUE	NA	NA
chr3	9932050	9934549	NM_001374318	CRELD1	promoter_56041	1.79781721631571	6	0.00510653173873046	TRUE	NA	NA
chr3	11223980	11226479	NM_001098211	HRH1	promoter_56108	2.40918245115612	5	0	TRUE	NA	NA
chr1	168224003	168226502	NM_199344	SFT2D2	promoter_5612	2.02369995290988	5	0.0094273097826087	TRUE	NA	NA
chr3	11604082	11606581	NM_001284391	VGLL4	promoter_56120	2.00111883603609	9	0	TRUE	NA	NA
chr3	11581857	11584356	NM_001128220	VGLL4	promoter_56121	1.84228729328638	7	0	TRUE	NA	NA
chr3	11643416	11645915	NM_001128219	VGLL4	promoter_56125	2.05351506902097	7	0	TRUE	NA	NA
chr3	12663618	12666117	NM_001354689	RAF1	promoter_56177	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NM_001354691	RAF1	promoter_56179	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NM_001354692	RAF1	promoter_56180	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NM_001354693	RAF1	promoter_56181	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NM_001354694	RAF1	promoter_56182	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NM_001354695	RAF1	promoter_56183	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NM_002880	RAF1	promoter_56184	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NR_148940	RAF1	promoter_56185	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NR_148941	RAF1	promoter_56186	2.23010246433092	8	0	TRUE	NA	NA
chr3	12663618	12666117	NR_148942	RAF1	promoter_56187	2.23010246433092	8	0	TRUE	NA	NA
chr3	12794679	12797178	NM_001162499	CAND2	promoter_56192	1.64788651632309	5	0.00510653173873046	TRUE	NA	NA
chr3	12794679	12797178	NM_012298	CAND2	promoter_56193	1.64788651632309	5	0.0094273097826087	TRUE	NA	NA
chr3	14400575	14403074	NM_001134367	SLC6A6	promoter_56228	1.73193823708796	5	0	TRUE	NA	NA
chr1	169102123	169104622	NR_135799	LOC101928596	promoter_5623	2.0452448728553	7	0	TRUE	NA	NA
chr3	14649745	14652244	NR_135523	CCDC174	promoter_56233	2.03841199238736	6	0	TRUE	NA	NA
chr3	14649761	14652260	NM_016474	CCDC174	promoter_56234	2.03841199238736	6	0	TRUE	NA	NA
chr3	14673140	14675639	NM_032137	C3orf20	promoter_56235	1.81240747758845	5	0	TRUE	NA	NA
chr3	14673140	14675639	NM_001184958	C3orf20	promoter_56236	1.81240747758845	5	0	TRUE	NA	NA
chr3	14673140	14675639	NM_001184957	C3orf20	promoter_56237	1.81240747758845	5	0	TRUE	NA	NA
chr3	14945582	14948081	NM_001291694	NR2C2	promoter_56246	2.34769161765636	5	0.00510653173873046	TRUE	NA	NA
chr3	14945582	14948081	NM_003298	NR2C2	promoter_56247	2.34769161765636	5	0	TRUE	NA	NA
chr3	16882954	16885453	NM_001144382	PLCL2	promoter_56333	2.81797815267808	11	0	TRUE	NA	NA
chr3	19945079	19947578	NM_001292048	RAB5A	promoter_56373	1.90556959265033	6	0.00510653173873046	TRUE	NA	NA
chr3	19945096	19947595	NM_004162	RAB5A	promoter_56374	1.90556959265033	6	0	TRUE	NA	NA
chr3	23201097	23203596	NM_001370227	UBE2E2	promoter_56402	2.71980842344098	9	0	TRUE	NA	NA
chr3	23201101	23203600	NM_001370226	UBE2E2	promoter_56403	2.71980842344098	9	0	TRUE	NA	NA
chr3	23201101	23203600	NM_001370225	UBE2E2	promoter_56404	2.71980842344098	9	0	TRUE	NA	NA
chr3	23201326	23203825	NM_152653	UBE2E2	promoter_56405	2.38586027114554	8	0	TRUE	NA	NA
chr3	23201326	23203825	NM_001370228	UBE2E2	promoter_56406	2.38586027114554	8	0	TRUE	NA	NA
chr3	23808453	23810952	NM_001202476	UBE2E1	promoter_56410	2.22024505946564	6	0	TRUE	NA	NA
chr3	23946063	23948562	NM_001377380	NKIRAS1	promoter_56419	1.98339958221541	6	0	TRUE	NA	NA
chr3	25782999	25785498	NM_001145293	NGLY1	promoter_56479	1.92953579477018	5	0	TRUE	4.64598096264822	TRUE
chr3	25782944	25785443	NM_018297	NGLY1	promoter_56480	1.89767943117882	5	0	TRUE	4.64598096264822	TRUE
chr3	25782999	25785498	NM_001145295	NGLY1	promoter_56481	1.92953579477018	5	0	TRUE	4.64598096264822	TRUE
chr3	30604501	30607000	NM_001024847	TGFBR2	promoter_56539	2.15506594388324	6	0	TRUE	NA	NA
chr3	30604600	30607099	NM_003242	TGFBR2	promoter_56540	2.16007923870981	6	0	TRUE	NA	NA
chr3	37243696	37246195	NR_149029	LOC152048	promoter_56735	2.22608752495748	5	0	TRUE	NA	NA
chr3	39154142	39156641	NM_001320560	CSRNP1	promoter_56839	2.02480678225421	9	0	TRUE	NA	NA
chr3	40475112	40477611	NM_001145082	ZNF619	promoter_56876	1.77780418034383	5	0	TRUE	NA	NA
chr3	40475112	40477611	NM_001145083	ZNF619	promoter_56877	1.77780418034383	5	0.00510653173873046	TRUE	NA	NA
chr3	40475112	40477611	NM_001145094	ZNF619	promoter_56878	1.77780418034383	5	0	TRUE	NA	NA
chr3	40475121	40477620	NM_173656	ZNF619	promoter_56879	1.77780418034383	5	0.00510653173873046	TRUE	NA	NA
chr3	40475121	40477620	NM_001363277	ZNF619	promoter_56880	1.77780418034383	5	0	TRUE	NA	NA
chr3	40475121	40477620	NM_001145093	ZNF619	promoter_56881	1.77780418034383	5	0	TRUE	NA	NA
chr3	41197504	41200003	NM_001904	CTNNB1	promoter_56888	2.1408850665044	5	0	TRUE	3.42042854090282	TRUE
chr3	41197504	41200003	NM_001330729	CTNNB1	promoter_56889	2.1408850665044	5	0	TRUE	3.42042854090282	TRUE
chr3	41197504	41200003	NM_001098209	CTNNB1	promoter_56890	2.1408850665044	5	0	TRUE	3.42042854090282	TRUE
chr3	41197504	41200003	NM_001098210	CTNNB1	promoter_56891	2.1408850665044	5	0	TRUE	3.42042854090282	TRUE
chr3	42600579	42603078	NM_001201572	SEC22C	promoter_56918	2.28963151882967	6	0	TRUE	NA	NA
chr3	42598685	42601184	NM_001349124	NKTR	promoter_56924	2.13562704898789	5	0	TRUE	NA	NA
chr3	42598685	42601184	NM_005385	NKTR	promoter_56925	2.13562704898789	5	0	TRUE	NA	NA
chr3	42598685	42601184	NM_001349126	NKTR	promoter_56926	2.13562704898789	5	0	TRUE	NA	NA
chr3	43691095	43693594	NM_001346469	ANO10	promoter_56956	NA	NA	NA	NA	3.75552932405897	TRUE
chr3	43691095	43693594	NM_001346468	ANO10	promoter_56957	NA	NA	NA	NA	3.75552932405897	TRUE
chr3	46405258	46407757	NM_003965	CCRL2	promoter_57074	1.67429085186014	5	0	TRUE	NA	NA
